id,host_since,zipcode,latitude,longitude,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listing_count,price,property_type_0,property_type_1,property_type_2,property_type_3,property_type_4,property_type_5,room_type_0,room_type_1,room_type_2,bed_type_0,bed_type_1,bed_type_2,bed_type_3,bed_type_4
76532,728,10025.0,40.79663135,-73.96252205,2,1.0,1.0,2.0,2,10,90,26,56,86,331,1,1176.0,1176.0,80.0,8.0,6.0,8.0,10.0,8.0,8.0,2,120,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1644103,2078,11231.0,40.68003292,-73.99718556,2,1.0,1.0,1.0,1,1,1125,30,60,90,365,4,2091.0,2331.0,89.0,7.0,9.0,10.0,10.0,10.0,7.0,1,175,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4568019,2496,10025.0,40.80055379,-73.96596524,3,1.0,1.0,1.0,1,3,1125,6,19,31,303,2,2533.0,2539.0,90.0,9.0,9.0,10.0,10.0,10.0,9.0,1,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2758251,2291,10025.0,40.79981596,-73.97085585,2,1.0,1.0,1.0,1,2,1125,30,60,90,365,4,2302.0,2509.0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,1,94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1583921,1959,10011.0,40.74038953,-74.00043019,2,1.0,1.0,1.0,1,2,1125,30,60,90,349,18,2085.0,2545.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1840810,1581,10024.0,40.78943656,-73.97425763,6,3.0,2.0,2.0,6,1,1125,11,37,59,275,9,2387.0,2436.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1890603,2135,10075.0,40.77022393,-73.9517104,4,1.0,1.0,1.0,2,1,1125,24,51,69,334,44,2141.0,2524.0,88.0,9.0,8.0,9.0,9.0,9.0,9.0,1,185,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3020565,1932,10021.0,40.76775928,-73.95121627,1,1.0,1.0,1.0,1,1,7,30,60,90,365,5,2360.0,2443.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2132275,920,10024.0,40.78468161,-73.97134394,1,1.0,1.0,1.0,1,3,30,10,10,39,314,7,2325.0,2523.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1,110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
988991,1407,10002.0,40.71676687,-73.98211611,2,1.0,1.0,1.0,1,1,1125,0,0,0,103,56,1909.0,2535.0,88.0,9.0,9.0,9.0,10.0,9.0,9.0,2,89,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3802088,1905,11237.0,40.70672294,-73.93168529,2,1.0,1.0,1.0,1,1,1125,0,0,0,124,2,2419.0,2423.0,90.0,9.0,7.0,8.0,10.0,8.0,9.0,1,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4265871,2469,10011.0,40.73608366,-73.99651051,2,2.0,1.0,1.0,1,1,1125,1,3,33,308,1,2490.0,2490.0,60.0,8.0,8.0,8.0,8.0,10.0,8.0,1,200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4386718,2477,10024.0,40.78748619,-73.97087299,2,1.0,1.0,1.0,1,1,1125,0,0,0,47,1,2510.0,2510.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,175,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3262855,2349,11226.0,40.65147801,-73.95847235,2,1.0,1.0,1.0,1,1,1125,17,17,17,200,2,2429.0,2551.0,100.0,10.0,9.0,10.0,10.0,9.0,9.0,1,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2370610,2123,11201.0,40.69313403,-73.99075442,2,1.0,1.0,2.0,2,7,60,0,0,25,300,4,2278.0,2526.0,95.0,10.0,10.0,9.0,10.0,10.0,9.0,1,199,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1257139,1539,10025.0,40.79813694,-73.95846188,2,1.0,1.0,1.0,2,2,365,11,41,71,342,44,2048.0,2545.0,91.0,9.0,9.0,9.0,9.0,9.0,9.0,1,125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
273517,1247,11211.0,40.71945194,-73.96443385,12,2.0,1.0,12.0,1,5,365,30,60,90,365,5,2088.0,2365.0,84.0,9.0,8.0,8.0,10.0,9.0,9.0,25,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
923741,1646,11211.0,40.71832333,-73.94804728,4,1.0,1.0,1.0,2,4,1125,0,1,1,132,9,1918.0,2505.0,91.0,9.0,10.0,10.0,10.0,9.0,9.0,1,179,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1841252,2123,11105.0,40.77157383,-73.90697953,4,1.0,2.0,2.0,3,3,1125,0,0,0,0,2,2177.0,2191.0,82.0,10.0,6.0,7.0,9.0,8.0,9.0,1,100,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4069584,2382,11206.0,40.70491852,-73.93863864,2,1.0,1.0,1.0,1,1,1125,28,58,88,88,3,2454.0,2458.0,100.0,10.0,9.0,10.0,10.0,9.0,10.0,2,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4118907,2449,11377.0,40.74947113,-73.91472052,5,1.0,2.0,2.0,6,5,1125,22,43,43,297,4,2489.0,2533.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,190,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3130827,2203,10035.0,40.79786344,-73.93623955,4,1.0,1.0,2.0,3,1,1125,28,52,82,82,10,2407.0,2512.0,94.0,10.0,9.0,10.0,9.0,8.0,9.0,2,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4331792,1769,10021.0,40.76696377,-73.95770243,2,1.0,1.0,1.0,3,1,1125,10,18,26,215,4,2486.0,2539.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,185,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71970,1030,11238.0,40.68414739,-73.96215929,2,1.0,1.0,1.0,1,1,7,30,60,90,365,13,1721.0,2491.0,95.0,9.0,9.0,9.0,10.0,9.0,8.0,1,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
661814,1695,10011.0,40.74099533,-73.99956971,2,1.0,1.0,1.0,1,2,6,30,60,90,365,4,1938.0,2351.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,275,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
600507,463,10009.0,40.72132864,-73.97621828,6,1.0,2.0,3.0,4,3,1125,26,56,86,361,53,1674.0,2538.0,88.0,9.0,8.0,9.0,9.0,7.0,9.0,2,135,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2135418,2189,10029.0,40.79185586,-73.94943909,1,1.0,1.0,1.0,1,5,1125,6,6,6,266,4,2206.0,2324.0,73.0,8.0,9.0,9.0,9.0,8.0,9.0,3,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
661847,1695,10002.0,40.71966919,-73.98706659,3,1.0,1.0,1.0,1,1,20,17,47,69,295,35,1793.0,2546.0,87.0,9.0,8.0,10.0,9.0,10.0,9.0,1,130,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1513835,1785,11206.0,40.70895695,-73.94522213,3,1.0,1.0,2.0,2,3,120,30,32,32,263,25,2133.0,2546.0,88.0,8.0,9.0,10.0,10.0,9.0,9.0,2,145,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1907058,2138,11203.0,40.64912994,-73.92525477,2,1.0,1.0,1.0,1,2,365,28,58,88,363,2,2194.0,2248.0,100.0,8.0,10.0,10.0,10.0,8.0,10.0,2,62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3288496,1734,10002.0,40.71768945,-73.98952737,2,1.0,1.0,1.0,2,27,180,16,46,76,351,2,2405.0,2475.0,100.0,9.0,9.0,10.0,10.0,10.0,8.0,2,99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2108851,2050,10009.0,40.72090609,-73.9765172,6,2.0,2.0,2.0,1,4,1125,0,0,0,239,2,2403.0,2441.0,90.0,10.0,10.0,9.0,10.0,9.0,9.0,2,225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
661954,1695,10023.0,40.77932329,-73.97824456,2,1.0,1.0,1.0,1,2,1125,3,13,13,155,6,1759.0,2194.0,92.0,9.0,10.0,10.0,10.0,10.0,9.0,1,140,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4074937,2114,11211.0,40.71383075,-73.94014357,2,1.0,1.0,1.0,1,1,90,19,22,52,327,1,2502.0,2502.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
404923,1547,11218.0,40.64791301,-73.97904437,2,1.0,1.0,1.0,1,3,45,0,25,55,317,101,1557.0,2534.0,93.0,9.0,10.0,10.0,10.0,9.0,9.0,1,80,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3414521,2366,11238.0,40.68894072,-73.96009968,2,1.0,1.0,1.0,1,1,31,29,59,89,364,3,2419.0,2480.0,93.0,9.0,9.0,9.0,9.0,8.0,9.0,1,109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
596482,1658,11230.0,40.63420053,-73.96953965,2,1.5,1.0,1.0,1,14,1125,28,58,88,363,12,2086.0,2319.0,84.0,9.0,8.0,9.0,8.0,8.0,8.0,3,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2087343,925,10001.0,40.7414068,-73.99805073,3,1.0,0.0,2.0,3,1,1125,15,45,75,350,41,2183.0,2540.0,93.0,10.0,10.0,9.0,10.0,10.0,9.0,1,180,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3540106,2380,10011.0,40.74272891,-73.99692831,2,1.0,1.0,1.0,1,5,1125,14,41,60,314,20,2397.0,2541.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
470498,1590,10280.0,40.71011911,-74.01504377,2,1.0,1.0,1.0,1,3,16,0,0,0,42,2,2363.0,2368.0,99.0,9.0,10.0,10.0,10.0,10.0,10.0,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2373737,2232,10280.0,40.70773065,-74.01754345,4,1.0,1.0,1.0,1,1,1125,30,60,90,365,6,2302.0,2460.0,93.0,9.0,9.0,10.0,10.0,9.0,10.0,1,255,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3485182,1808,11211.0,40.71801568,-73.95704436,2,2.0,1.0,1.0,1,7,365,27,57,87,362,3,2449.0,2500.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,249,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
268868,1414,10001.0,40.7511482,-74.00194698,4,1.0,2.0,2.0,2,4,21,3,11,11,27,11,1466.0,2504.0,96.0,9.0,9.0,9.0,10.0,9.0,9.0,1,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4664863,1906,10002.0,40.72104071,-73.98871833,2,1.0,0.0,1.0,1,1,1125,20,50,80,355,2,2527.0,2537.0,90.0,10.0,8.0,10.0,10.0,10.0,10.0,3,125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2764392,1696,11209.0,40.61622614,-74.03511626,1,1.0,1.0,1.0,0,1,1125,21,51,81,356,3,2387.0,2443.0,100.0,10.0,10.0,9.0,10.0,10.0,9.0,1,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4725438,1639,10009.0,40.72145601,-73.97948024,2,1.0,0.0,1.0,1,3,1125,0,0,0,5,1,2529.0,2529.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4463307,2460,10002.0,40.72112888,-73.9874392,4,1.0,1.0,2.0,2,1,28,25,55,85,351,10,2504.0,2553.0,90.0,9.0,9.0,10.0,10.0,10.0,9.0,3,155,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4174444,2117,10002.0,40.72001179,-73.98962552,14,3.0,4.0,7.0,8,1,1125,28,58,88,302,1,2534.0,2534.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,900,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
800918,1785,10011.0,40.7442979,-73.99723709,2,1.0,0.0,1.0,1,2,20,2,32,54,55,58,2006.0,2541.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,140,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3354281,2359,11206.0,40.70895033,-73.93751241,2,1.0,1.0,1.0,1,1,13,30,60,90,365,8,2400.0,2484.0,93.0,9.0,8.0,10.0,10.0,9.0,10.0,1,50,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2371324,2232,10075.0,40.77572959,-73.95789905,4,1.5,1.0,2.0,2,2,10,9,30,52,68,20,2425.0,2552.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,210,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
604371,1661,10011.0,40.74566988,-74.00408288,2,1.0,1.0,1.0,1,1,14,0,0,0,62,17,1713.0,2538.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2956161,2315,10021.0,40.76813005,-73.95564526,2,1.0,0.0,1.0,1,5,14,0,0,0,217,1,2346.0,2346.0,97.0,10.0,10.0,10.0,10.0,8.0,10.0,1,130,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2104289,2180,10012.0,40.72700041,-74.00139891,2,1.0,1.0,1.0,1,7,1125,3,4,4,4,1,2447.0,2447.0,100.0,10.0,6.0,10.0,10.0,10.0,10.0,1,140,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3223379,1384,11211.0,40.70826645,-73.95236639,2,1.0,1.0,1.0,2,1,1125,2,3,3,3,10,2422.0,2533.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1,175,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2371432,1852,11238.0,40.68525916,-73.9656527,2,1.0,1.0,1.0,1,1,30,30,52,82,357,2,2454.0,2495.0,90.0,10.0,8.0,10.0,10.0,9.0,8.0,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2066429,933,11249.0,40.72009555,-73.964633,2,1.0,1.0,1.0,1,5,1125,0,0,0,0,9,2200.0,2414.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,149,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1776633,2080,10002.0,40.71967685,-73.9850062,2,1.0,1.0,1.0,1,1,365,30,60,90,365,5,2165.0,2458.0,95.0,8.0,8.0,10.0,10.0,9.0,10.0,6,93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1912700,1875,11211.0,40.71198264,-73.96349407,2,1.0,1.0,1.0,1,6,365,22,52,82,357,14,2196.0,2505.0,91.0,9.0,9.0,10.0,9.0,10.0,9.0,3,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
667549,1699,11226.0,40.64894523,-73.95757579,2,1.0,1.0,1.0,1,1,1125,30,60,90,365,12,1718.0,2372.0,92.0,10.0,9.0,9.0,10.0,9.0,9.0,1,139,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1781687,1964,10002.0,40.71332238,-73.98614031,4,1.0,1.0,1.0,2,1,1125,14,27,43,293,9,2194.0,2491.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4830405,1975,10001.0,40.74494743,-73.99111182,6,1.0,3.0,3.0,1,1,1125,24,54,84,359,1,2545.0,2545.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,430,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
929790,1820,10025.0,40.79677206,-73.97269397,2,1.0,1.0,1.0,1,1,365,13,43,73,348,49,1903.0,2553.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,3,145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1055863,1513,10002.0,40.71890897,-73.98273592,2,1.0,1.0,1.0,1,3,180,28,58,88,363,23,1950.0,2532.0,90.0,9.0,10.0,8.0,9.0,9.0,9.0,1,175,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
867490,1806,11211.0,40.71856508,-73.94087366,3,1.0,1.0,1.0,1,2,1125,1,1,1,143,13,1847.0,2408.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2694288,2049,11238.0,40.68309782,-73.96689169,2,1.0,1.0,1.0,1,3,30,10,40,70,345,11,2302.0,2527.0,89.0,9.0,8.0,10.0,9.0,9.0,9.0,1,135,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3808405,2324,10065.0,40.759012,-73.96134533,2,1.0,0.0,1.0,1,3,1125,0,30,60,243,2,2495.0,2511.0,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1,185,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2956443,2315,11418.0,40.70060845,-73.84106716,6,2.5,2.0,3.0,6,3,14,26,31,61,316,9,2357.0,2523.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2309289,2221,11217.0,40.67962247,-73.97591502,2,1.0,1.0,1.0,1,3,1125,0,6,36,311,2,2473.0,2484.0,90.0,10.0,8.0,10.0,10.0,9.0,9.0,1,160,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
995367,1153,10011.0,40.73506021,-73.99727997,1,1.0,1.0,1.0,1,3,365,30,60,90,365,1,2465.0,2465.0,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1,299,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1645772,2046,10028.0,40.77224794,-73.95151647,4,1.0,1.0,2.0,2,1,1125,26,56,79,346,23,2091.0,2506.0,93.0,9.0,10.0,10.0,10.0,9.0,9.0,1,165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1716285,1703,10024.0,40.78831794,-73.9769951,2,1.0,0.0,1.0,1,1,1125,7,12,12,151,18,2107.0,2535.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1,120,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3420223,2367,11206.0,40.70791069,-73.93395627,2,1.0,1.0,1.0,1,1,1125,0,0,0,71,7,2471.0,2555.0,91.0,10.0,9.0,10.0,10.0,10.0,10.0,1,99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
165080,1282,11231.0,40.68090123,-73.99233304,10,2.5,4.0,5.0,0,7,28,0,0,0,126,3,1323.0,2433.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,450,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
919955,1284,10065.0,40.76231471,-73.96133292,2,1.0,1.0,1.0,2,1,365,0,0,0,90,1,2113.0,2113.0,91.0,10.0,8.0,10.0,8.0,10.0,10.0,1,295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
204065,672,11238.0,40.68633765,-73.96160916,5,1.0,1.0,1.0,2,3,1125,29,59,89,364,30,1344.0,2395.0,95.0,9.0,9.0,9.0,10.0,9.0,9.0,5,225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3633715,1790,10021.0,40.7654534,-73.95560393,6,1.0,2.0,2.0,1,1,1125,0,0,0,142,1,2417.0,2417.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2240661,1836,10021.0,40.77226171,-73.95894556,4,1.0,1.0,2.0,1,1,1125,0,15,15,279,1,2435.0,2435.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1645915,1539,11215.0,40.66623367,-73.98217061,3,1.0,2.0,2.0,1,3,1125,18,48,78,353,42,2091.0,2540.0,91.0,9.0,9.0,10.0,10.0,10.0,10.0,1,110,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
342419,1186,11377.0,40.74468306,-73.90990379,8,1.0,3.0,5.0,4,2,1125,11,19,19,19,50,1545.0,2542.0,90.0,9.0,9.0,10.0,10.0,9.0,9.0,5,99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1716441,908,10002.0,40.71905578,-73.98449623,2,1.0,1.0,1.0,1,1,1125,30,32,62,337,9,2120.0,2507.0,95.0,9.0,8.0,10.0,10.0,10.0,9.0,2,125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3835948,1587,11211.0,40.71334431,-73.93990966,2,1.0,1.0,1.0,1,1,1125,30,60,90,365,16,2454.0,2533.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1,105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1847669,913,11226.0,40.64793642,-73.95946326,1,1.0,1.0,1.0,1,1,1125,30,60,90,365,1,2441.0,2441.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,2,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
801242,1783,10128.0,40.78148002,-73.94651947,2,1.0,1.0,1.0,1,3,60,0,0,0,22,18,2006.0,2499.0,88.0,9.0,8.0,10.0,10.0,9.0,9.0,1,125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
980107,1892,11231.0,40.68194608,-74.00700529,2,1.0,1.0,1.0,1,1,1125,0,0,2,277,24,1914.0,2500.0,94.0,10.0,10.0,9.0,9.0,9.0,9.0,2,250,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
212143,1322,11210.0,40.63675153,-73.9471553,2,1.0,1.0,1.0,1,1,365,30,60,90,365,4,1345.0,2499.0,95.0,10.0,10.0,10.0,10.0,7.0,10.0,8,60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
537016,1626,11211.0,40.7130582,-73.96210418,3,1.0,1.0,1.0,2,2,7,5,7,7,248,16,1744.0,2523.0,96.0,10.0,8.0,9.0,10.0,10.0,9.0,1,200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7816,528,10024.0,40.7881896,-73.9682205,4,1.0,1.0,2.0,1,2,10,20,40,59,275,7,734.0,1917.0,97.0,9.0,9.0,10.0,10.0,10.0,10.0,1,225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
209368,1322,11210.0,40.63674787,-73.9460352,2,3.0,1.0,1.0,1,2,365,30,60,90,365,2,1347.0,1462.0,100.0,8.0,10.0,10.0,10.0,8.0,10.0,8,60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
