id,host_since,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listing_count,price
4150864,1609,11222,40.73790299,-73.95317374,0,1,2,1,1,1,2,1,2,6,29,59,89,364,0,,,,,,,,,,2,65
3809988,2373,11221,40.69747634,-73.93137921,2,2,1,1,1,2,0,1,1,1125,30,60,90,365,1,2480,2480,80,10,10,6,6,10,8,2,75
2098666,2178,10017,40.74994531,-73.97281867,0,0,4,1,0,2,0,1,1,1125,29,59,89,364,11,2214,2542,92,10,7,10,10,10,9,1,159
3933680,2314,10036,40.75752957,-73.9913635,0,0,4,1,2,2,0,1,2,90,6,6,6,186,1,2557,2557,,,,,,,,2,250
2995086,2135,10018,40.751033,-73.98498244,0,0,4,1,2,4,0,3,2,1125,26,38,55,316,17,2344,2540,89,9,9,10,9,10,9,8,230
438221,1273,10003,40.73109932,-73.98857682,0,1,2,1,1,1,0,1,5,90,30,60,90,365,3,2318,2484,80,10,10,10,10,10,10,2,150
467683,1586,10031,40.82265502,-73.94444544,0,0,2,1,1,1,0,1,7,365,28,58,88,363,6,1616,2467,100,10,9,10,10,8,9,1,90
132661,1247,10018,40.75505217,-73.99186591,0,1,1,1,1,1,0,2,3,60,17,21,51,326,2,2501,2538,100,10,10,10,10,10,8,2,75
788035,1774,10012,40.72077758,-73.99316383,0,1,2,1,1,1,0,1,1,30,26,56,86,361,26,1798,2539,89,9,8,9,10,10,9,1,115
4785755,1728,10019,40.76738836,-73.99124394,0,0,2,1,1,1,0,1,7,14,5,5,5,5,0,,,,,,,,,,1,230
1115608,1791,11222,40.73321349,-73.95803953,0,1,2,1,1,1,0,1,1,180,0,0,2,277,28,1965,2508,92,9,9,10,10,9,9,3,84
2492208,932,11237,40.70782807,-73.92245392,0,1,2,1,1,1,0,1,1,1125,0,0,3,278,0,,,,,,,,,,1,60
2457877,895,10012,40.72258177,-73.9942513,0,1,2,1,1,1,0,1,21,1125,27,54,54,196,2,2310,2455,100,10,10,10,10,9,10,1,90
3386923,1607,11225,40.66955085,-73.9502653,0,1,2,1,1,1,0,1,1,1125,0,0,0,167,5,2374,2405,96,10,10,10,10,8,9,2,70
2237225,1900,10014,40.73855148,-74.00306603,0,0,4,1,2,2,0,4,3,1125,0,18,48,323,1,2436,2436,100,8,10,8,10,10,10,1,450
263833,1406,10003,40.72804669,-73.98571659,0,0,2,,1,1,0,1,2,365,3,3,3,155,11,1441,2532,96,10,9,10,10,10,9,1,165
2958214,1959,11216,40.67800339,-73.95428594,0,0,4,1,2,2,0,4,2,14,30,60,90,365,9,2397,2490,87,9,8,10,10,8,9,1,160
3529524,981,10030,40.81791143,-73.94112679,0,2,2,1,1,1,1,1,1,1125,29,59,89,364,1,2547,2547,,,,,,,,2,60
1050285,1862,11221,40.68780152,-73.93583036,0,2,1,1,1,1,1,1,3,6,0,29,59,331,81,1950,2490,94,10,9,9,9,8,9,4,24
4196039,2459,11222,40.72400805,-73.94016249,0,0,2,1,0,1,0,1,2,1125,0,0,0,72,0,,,,,,,,,,1,75
4863342,2182,10031,40.82406738,-73.95121824,0,1,1,1,1,1,0,1,3,1125,15,38,38,38,0,,,,,,,,,,2,70
1909610,2139,11225,40.665274,-73.95168296,0,0,6,2,2,2,0,1,2,1125,26,56,86,361,10,2460,2539,96,10,9,10,10,9,10,1,125
1844088,1446,10017,40.75250252,-73.96492462,0,0,4,1,0,2,0,2,3,270,27,46,70,296,5,2172,2500,100,10,10,10,10,10,10,1,205
3810171,2253,10016,40.74192096,-73.9802594,0,0,4,1,1,2,0,4,4,1125,17,24,54,329,8,2446,2533,88,9,9,10,10,10,9,2,245
3943387,2426,10464,40.83939619,-73.78143725,1,1,2,1,1,1,0,1,1,1125,27,57,87,362,1,2505,2505,100,10,8,10,10,10,10,1,65
3744643,2402,10029,40.79014915,-73.94937319,0,1,2,1,1,1,0,2,1,200,7,11,26,60,22,2408,2548,86,9,8,9,9,9,9,3,69
1713028,2093,11214,40.61175124,-73.99568238,0,0,2,1,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,240
2578057,2135,11238,40.67368579,-73.9667894,0,1,2,1,1,1,1,2,2,8,0,0,0,92,0,,,,,,,,,,1,60
3540794,1617,10016,40.73988017,-73.98078181,0,1,2,2,1,1,0,1,4,18,25,55,85,360,9,2418,2517,80,8,6,9,9,10,8,1,88
2426686,2240,10010,40.7429261,-73.99117924,0,0,4,1,1,3,0,3,1,1125,13,39,69,304,2,2479,2515,100,10,10,10,10,8,10,2,225
264017,1407,10012,40.72412105,-73.993783,0,0,3,1,2,2,0,4,5,365,2,2,2,182,5,1974,2412,92,10,7,10,10,10,9,1,240
4392807,2003,10019,40.76423703,-73.9939594,0,0,3,1,1,1,0,2,5,75,0,2,16,62,0,,,,,,,,,,1,300
3082285,1938,10029,40.78470097,-73.9481343,0,1,2,1,1,1,0,1,2,1125,25,55,85,360,15,2336,2541,93,9,9,10,10,9,9,1,69
4129086,2425,10018,40.75273171,-73.99100332,0,0,3,1,1,1,0,1,1,4,3,32,62,337,3,2477,2534,100,10,10,10,9,10,10,1,320
3156969,2337,11693,40.58426978,-73.81917891,1,0,4,1,1,2,0,2,2,1125,19,44,70,339,42,2344,2553,98,10,10,10,10,9,10,1,75
4531110,1978,10005,40.70493449,-74.00924196,0,1,2,1,1,1,0,1,1,1125,1,30,48,138,7,2509,2551,100,9,10,10,10,10,10,2,115
4589467,958,10002,40.71484515,-73.99788384,0,1,2,1,1,2,0,1,3,30,28,58,88,363,0,,,,,,,,,,4,119
2272242,2215,10012,40.72583226,-74.00451498,0,0,4,1,1,1,0,1,1,1125,0,11,41,316,0,,,,,,,,,,1,650
4006833,2433,10027,40.81235326,-73.95094693,0,1,2,1,1,1,0,1,1,1125,28,58,88,363,14,2441,2537,87,9,8,9,9,9,9,2,75
13910,650,11434,40.67166704,-73.78154275,1,1,2,1,1,1,0,1,3,1125,2,32,62,62,3,826,1829,84,10,9,10,6,7,9,4,42
3016623,2322,10037,40.81139382,-73.93886044,0,2,2,1,1,1,3,2,1,1125,30,60,90,365,2,2414,2419,90,10,9,10,10,10,10,2,87
1902514,1708,11206,40.70043368,-73.92949661,0,1,2,2,1,1,0,1,2,15,26,56,86,361,1,2462,2462,100,10,10,10,10,10,10,1,75
44025,947,11216,40.67900642,-73.93993152,0,0,2,1,1,1,0,1,20,30,3,3,3,189,1,2436,2436,40,6,2,8,4,4,4,1,90
3386366,1392,11207,40.68832798,-73.90980267,4,2,16,2.5,1,16,0,1,1,1125,17,47,77,352,15,2390,2529,77,8,7,9,9,8,8,28,28
854037,1362,11216,40.69105256,-73.95130378,0,1,2,1,1,1,0,1,1,30,3,19,49,324,3,1826,1922,100,9,8,9,9,9,9,2,49
4524116,2491,11207,40.6882433,-73.91059235,0,2,10,1,1,10,0,1,1,300,29,59,89,364,1,2540,2540,80,8,8,10,10,6,10,9,40
4596698,2511,11237,40.70251615,-73.92635161,0,1,2,1.5,1,1,0,1,14,30,18,18,18,39,0,,,,,,,,,,1,60
228277,1359,10031,40.8304141,-73.94914891,0,0,8,2,3,3,0,6,2,70,0,10,10,108,13,1462,2526,97,9,9,10,10,8,10,1,312
1450972,2035,10013,40.71896781,-74.00340945,0,0,1,1,1,1,0,1,1,7,28,58,88,300,1,2534,2534,100,10,10,10,10,10,10,1,200
1123305,1770,10026,40.80478512,-73.95455368,0,0,3,1,1,2,0,1,1,1125,4,4,4,175,4,2398,2463,90,9,9,10,10,9,9,1,150
2974729,2012,10003,40.72596986,-73.989898,0,1,1,1,1,1,0,1,2,365,30,30,30,262,1,2378,2378,100,10,10,10,10,10,10,1,89
4137979,2009,11222,40.72241913,-73.94406947,0,0,2,1,1,1,0,2,1,30,10,33,63,338,13,2463,2544,100,10,10,10,10,9,9,1,105
1639936,919,11238,40.67877363,-73.97004339,0,0,4,1,2,1,0,1,1,1125,0,0,0,165,0,,,,,,,,,,1,190
1582083,1494,11217,40.68076626,-73.97266437,0,0,6,1,2,3,0,4,4,20,0,3,33,308,6,2074,2356,93,10,10,10,10,10,10,1,195
3344574,2357,10009,40.72813777,-73.98239804,0,0,2,1,1,1,0,2,1,1125,0,0,0,0,5,2372,2476,96,10,10,10,10,10,10,1,175
1778700,1633,11238,40.67524706,-73.9603627,0,0,3,1,1,1,0,1,7,31,0,0,0,272,4,2192,2435,85,10,9,7,9,9,9,1,115
4531219,1446,11225,40.65739839,-73.95802437,1,1,2,1,1,1,0,1,1,1125,28,58,88,363,0,,,,,,,,,,1,57
992276,1436,11237,40.69349133,-73.90714899,2,0,6,1,1,1,0,2,5,30,21,51,81,356,4,2307,2499,85,10,8,10,10,7,9,1,199
2761756,2291,10032,40.8333293,-73.94142551,0,0,1,1,1,1,0,1,1,1125,0,0,0,241,1,2344,2344,34,4,2,6,6,2,2,1,40
3410136,1896,11206,40.70353505,-73.93282999,0,1,1,1,1,1,0,1,3,1125,8,8,8,173,1,2436,2436,80,8,6,10,8,6,6,1,45
4393195,1836,11385,40.69956389,-73.90765729,0,1,2,1,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,85
1640700,2077,11205,40.69480844,-73.97379116,0,0,5,2,2,2,0,2,20,380,0,30,60,335,4,2398,2448,85,9,10,9,8,10,9,1,200
2754831,2290,11237,40.70535194,-73.92783115,0,1,2,1,1,1,0,1,1,1125,28,58,88,88,14,2317,2549,96,10,9,10,10,10,9,2,60
4524308,2491,11207,40.68768325,-73.91290209,0,2,10,1,1,10,0,1,1,300,24,54,84,359,1,2534,2534,100,10,10,10,10,8,10,9,40
1059891,2223,10019,40.76463148,-73.98111633,0,1,2,1,1,1,0,1,7,1125,30,60,90,365,5,2433,2538,100,10,9,10,10,10,10,4,145
1254486,1399,11205,40.68953177,-73.9555135,0,1,2,1,1,1,0,1,2,60,20,50,80,355,7,2317,2434,83,8,7,10,10,7,8,3,59
4662368,1756,10031,40.82602359,-73.94377589,0,0,2,1,1,1,0,1,4,1125,0,0,0,6,0,,,,,,,,,,1,80
2298568,1839,10031,40.8258278,-73.94361589,0,0,4,1,0,2,0,1,5,1125,28,58,88,363,2,2300,2328,94,10,10,10,9,9,9,1,100
4531311,2012,10027,40.81345976,-73.95158445,0,0,4,1,1,2,0,1,3,1125,30,60,90,365,0,,,,,,,,,,2,102
722451,1735,10031,40.82140917,-73.95218907,0,0,1,,3,,0,6,1,1125,30,60,90,365,0,,,,,,,,,,1,300
4687951,2522,10018,40.75587334,-73.9952508,0,0,4,1,1,1,0,1,1,1125,2,2,2,12,1,2525,2525,,,,,,,,1,200
4531322,1620,11237,40.69899481,-73.91736368,0,0,2,1,2,2,0,1,3,1125,0,30,60,335,0,,,,,,,,,,1,150
4721007,1980,11213,40.67115723,-73.93582274,0,1,1,1,1,1,0,1,1,1125,7,7,7,11,0,,,,,,,,,,1,25
3688448,1686,10009,40.724428,-73.98547271,0,0,3,1,1,1,0,3,2,1125,0,0,0,61,2,2527,2547,80,8,9,9,8,6,7,1,198
4524405,2491,11207,40.68972641,-73.9132284,0,2,10,1,1,10,0,1,1,300,29,59,89,364,0,,,,,,,,,,9,40
1552576,1698,10022,40.75634331,-73.97039483,0,0,6,1,1,3,0,2,3,31,27,57,73,337,23,2302,2541,90,9,9,9,8,9,9,3,150
2021099,2162,10019,40.76871266,-73.98810415,0,0,3,1,0,1,0,2,2,1125,29,59,89,89,1,2194,2194,100,10,10,10,10,10,10,1,195
2040965,2165,10011,40.7401856,-73.99380053,0,0,4,2,2,2,0,1,15,365,30,60,90,365,0,,,,,,,,,,4,323
3583332,2385,11216,40.67167219,-73.95368245,3,1,1,1,1,1,0,1,1,1125,0,0,0,148,0,,,,,,,,,,1,55
2558392,2238,10014,40.73480817,-74.00817476,0,1,2,1,1,1,2,2,2,1125,29,59,89,364,2,2351,2483,100,10,10,10,10,10,9,1,195
592282,1655,10038,40.71282287,-73.99949173,0,0,4,1,2,1,0,1,1,1125,6,6,6,158,4,2288,2526,93,9,9,10,10,8,10,1,190
4721052,1692,10032,40.83628131,-73.93805993,0,1,2,1,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,80
140425,1255,11238,40.67549841,-73.95878411,0,1,4,1,1,1,0,2,2,270,30,60,90,180,51,1281,2540,96,9,9,9,10,9,9,2,90
4786593,2306,10010,40.74219158,-73.99372842,0,0,6,2,2,2,0,1,1,1125,3,3,3,3,0,,,,,,,,,,1,495
919978,1577,10019,40.76052439,-73.98398296,0,0,6,1,2,2,0,3,2,21,13,35,65,331,60,1872,2541,87,9,9,9,9,9,9,1,399
4334735,2477,10036,40.75870957,-73.99124954,0,1,2,1,1,1,0,1,3,1125,30,60,90,365,0,,,,,,,,,,1,99
723394,1736,11238,40.67881027,-73.96800236,0,1,2,1,1,1,0,2,7,1125,29,59,89,364,7,1748,2452,90,10,10,9,10,8,10,2,75
861338,1823,10012,40.72763414,-74.0032806,0,0,2,1,1,1,0,1,7,90,22,52,82,357,5,1849,2337,100,10,10,9,10,10,10,1,145
1771989,1967,10029,40.80037182,-73.94707931,0,1,3,1,1,1,0,1,1,1125,29,59,89,364,29,2193,2511,93,9,10,10,9,9,9,1,99
2267203,2214,11235,40.68179345,-73.95468464,0,1,2,1,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,2,105
428180,582,11233,40.67889,-73.91162701,0,1,2,1,1,1,0,1,3,1825,7,28,58,324,92,1579,2554,86,9,9,9,10,7,9,6,35
4203716,2458,10003,40.73565372,-73.98440158,0,0,2,1,0,1,0,1,3,5,5,19,46,320,0,,,,,,,,,,1,165
2172106,2197,10003,40.72765369,-73.98677274,0,0,4,1,2,2,0,1,1,1125,0,29,59,334,0,,,,,,,,,,1,500
4786694,2534,11237,40.69753621,-73.91418801,0,1,2,1.5,1,1,0,1,1,1125,0,29,59,334,0,,,,,,,,,,1,49
4000273,2433,10025,40.80730518,-73.96559446,0,0,6,1,2,4,0,1,1,1125,6,6,6,103,0,,,,,,,,,,1,500
3344918,2358,10029,40.78557231,-73.94232583,0,0,7,2,4,5,0,6,4,1125,14,44,72,343,12,2372,2552,90,10,10,9,9,8,8,2,499
2042183,1232,10036,40.76067829,-73.99014422,0,0,4,1,1,1,0,2,3,24,10,20,36,300,9,2457,2535,96,10,10,9,10,10,9,4,125
199195,1322,10032,40.82922005,-73.941744,0,1,2,1,1,1,0,1,3,730,3,26,56,331,21,1886,2535,97,10,9,10,10,9,10,1,90
4393502,2445,11375,40.71319984,-73.84901182,1,1,3,0.5,1,3,0,1,1,1125,26,43,73,348,0,,,,,,,,,,5,50
526887,1621,10017,40.75161366,-73.9682206,0,1,1,,1,,0,1,1,1125,30,60,90,365,15,1703,2490,92,9,8,10,10,10,9,1,175
4000323,2357,10010,40.73931594,-73.97990542,0,0,4,1,0,2,0,2,2,1125,27,53,83,358,7,2465,2540,94,9,9,10,10,9,9,2,190
657999,1043,10031,40.82658653,-73.94708183,0,1,2,1,1,1,0,1,3,14,27,57,87,362,6,1726,2455,100,10,10,9,10,8,9,1,65
2296411,2219,10017,40.75237253,-73.96811081,1,0,3,1,0,1,0,1,1,1125,0,7,37,312,0,,,,,,,,,,1,200
2172149,1589,10019,40.76558606,-73.99019924,0,0,10,3,4,5,0,1,1,1125,0,29,59,334,0,,,,,,,,,,1,2000
395877,1540,10014,40.73506386,-74.00142038,0,0,2,1,1,1,0,2,2,365,10,28,40,277,29,1692,2533,91,9,9,10,10,10,9,1,240
330347,1492,10019,40.76833213,-73.98713853,0,1,2,1,1,2,0,1,1,90,30,60,90,365,56,1588,2504,98,10,10,10,10,10,9,3,179
1641072,2077,10017,40.75250908,-73.9750334,0,0,2,1,1,1,0,1,1,1125,0,22,26,26,3,2125,2247,93,9,8,10,10,10,9,1,200
3884512,2418,11237,40.69059721,-73.9031729,2,1,2,1,1,1,0,1,1,30,18,48,78,353,1,2433,2433,100,10,10,10,10,10,10,1,65
3279480,1631,10012,40.72547551,-74.00247873,0,0,2,1,0,1,0,1,2,14,2,2,2,124,0,,,,,,,,,,1,175
4595929,1988,10040,40.85563074,-73.93481285,0,0,4,1,1,1,0,1,1,1125,0,0,0,20,3,2530,2540,93,9,9,9,9,9,9,1,99
491977,1602,10013,40.71456063,-73.9997788,0,0,3,1,1,1,0,1,2,1125,30,60,90,365,10,1632,2467,89,9,9,9,9,9,9,1,165
2230982,2208,10005,40.70511049,-74.00942583,0,2,2,1,1,2,0,1,1,1125,0,18,48,323,0,,,,,,,,,,1,1000
4065992,2155,11378,40.72897384,-73.89570188,0,0,6,2,3,5,0,4,5,28,11,11,11,100,0,,,,,,,,,,2,150
1975597,1524,11222,40.72813871,-73.9467267,0,1,1,2,1,1,0,1,6,1125,0,16,46,321,0,,,,,,,,,,1,65
3082988,2329,10031,40.82446755,-73.94538098,0,1,4,1,1,1,0,1,1,1125,1,31,61,336,0,,,,,,,,,,1,55
4524806,2345,10006,40.71058072,-74.01529446,0,0,5,1,1,3,0,1,1,1125,0,0,0,1,0,,,,,,,,,,1,250
4203881,2266,11372,40.75236477,-73.88448665,0,0,2,1,1,1,0,1,3,8,2,32,62,337,0,,,,,,,,,,1,85
4000566,2169,11206,40.69581838,-73.93522307,0,1,2,1,1,1,0,1,2,1125,1,1,13,147,1,2463,2463,60,10,8,8,10,6,10,3,45
488923,1582,11432,40.72089105,-73.77983362,1,0,10,2.5,5,7,0,8,3,365,29,59,89,364,8,2196,2525,83,9,5,9,9,9,8,3,275
79277,1160,10038,40.71040982,-74.00876361,0,0,2,1,1,1,0,2,4,14,25,55,85,360,15,1278,2493,97,10,9,10,10,10,10,1,185
1510283,2048,10026,40.79845256,-73.95300828,0,1,2,1,1,1,0,1,2,1125,12,36,55,302,34,2196,2554,96,10,9,10,10,9,9,2,99
2241967,2210,10018,40.75511258,-73.99428768,0,1,2,1,1,1,0,1,1,1125,0,17,47,322,0,,,,,,,,,,1,800
3410850,1625,10014,40.73404628,-74.00535137,0,0,5,1.5,3,3,0,1,4,1125,3,3,3,147,0,,,,,,,,,,1,799
3683763,2395,10029,40.78713914,-73.94726361,0,2,4,1,1,3,0,1,1,1125,0,0,0,188,0,,,,,,,,,,1,250
12940,669,11238,40.68111224,-73.95591104,0,0,4,1,1,2,0,4,4,365,28,58,88,363,26,705,2477,84,9,8,9,9,7,8,2,150
4793817,1977,11222,40.72720609,-73.95017457,0,0,3,1,2,3,0,3,1,1125,20,50,80,355,0,,,,,,,,,,1,136
4525011,2004,10031,40.82154312,-73.95467156,0,1,1,1.5,1,1,0,1,1,1125,0,0,0,30,1,2527,2527,100,10,10,10,10,10,10,1,30
265194,1408,10012,40.72646923,-74.00307655,0,0,2,1,1,1,0,1,7,30,30,60,90,365,14,1580,2542,97,9,9,9,10,10,9,1,225
4404678,2455,11233,40.6854458,-73.92801517,0,1,2,1,1,1,0,1,3,21,30,60,90,365,1,2531,2531,,,,,,,,2,95
875431,1828,10019,40.76624287,-73.99506812,0,1,2,1,1,1,0,1,1,1125,0,16,46,321,4,1840,2461,60,7,7,8,9,7,6,3,69
4204024,2444,11222,40.7268705,-73.94229975,0,0,3,1,1,1,0,1,1,1125,19,37,67,342,1,2494,2494,100,10,8,10,10,10,10,1,200
154275,1271,10007,40.71511191,-74.00803076,0,1,3,1.5,1,2,0,2,3,30,30,51,76,333,35,1344,2536,92,9,8,10,10,9,9,2,150
4328475,2477,11226,40.65459258,-73.95631773,0,0,2,1,1,1,0,1,1,1125,1,1,1,2,1,2524,2524,100,10,10,10,10,10,10,1,60
1385984,1801,10001,40.74525193,-73.98407113,0,0,2,1,,1,0,1,2,10,30,60,90,365,17,2086,2547,100,10,10,10,10,10,10,1,300
199733,994,11238,40.67616062,-73.96303004,0,0,2,1,1,1,0,1,3,30,27,57,87,362,71,1400,2546,91,9,9,9,9,9,9,2,125
3869779,1772,11237,40.70943663,-73.92078153,2,1,2,1,1,1,1,1,2,1125,21,51,78,353,13,2446,2554,97,10,10,10,10,10,10,1,55
9783,595,10031,40.8213018,-73.95318341,0,1,2,,1,2,1,1,3,365,17,47,77,352,166,744,2543,90,9,8,9,9,9,9,2,50
3411086,2345,10035,40.79616288,-73.93501297,0,1,2,1,1,1,0,1,2,1125,30,60,90,365,18,2397,2512,92,10,10,10,10,7,9,1,75
3810905,2409,11238,40.67382846,-73.96190444,0,1,1,1,1,1,0,1,1,9,0,0,0,83,2,2458,2462,100,10,9,10,10,9,10,1,45
2643825,1993,10065,40.75454438,-73.97280191,0,0,4,1,1,2,0,3,1,1125,28,58,88,363,29,2278,2534,93,10,9,10,10,9,9,1,260
789686,1667,10033,40.85081746,-73.93779823,0,1,2,1,1,1,0,2,3,150,30,60,90,365,0,,,,,,,,,,1,80
403056,1546,10029,40.79330036,-73.94801367,0,1,3,1,1,2,0,1,3,365,30,60,90,365,28,1561,2504,95,9,9,10,10,8,9,2,105
2297032,2219,10011,40.73508834,-74.00411604,0,0,2,1,1,1,0,1,1,1125,0,8,38,313,0,,,,,,,,,,1,290
3256042,1591,11221,40.7002788,-73.92542048,0,1,2,1,1,1,0,1,2,1125,30,60,90,365,8,2366,2541,97,10,10,9,10,9,9,3,70
1510639,2048,10009,40.7266716,-73.98498867,0,2,1,1,1,1,4,1,1,1125,30,60,90,365,1,2059,2059,100,10,10,10,10,10,6,1,175
855300,1817,11207,40.68542293,-73.9073207,0,1,1,,1,,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,100
2231564,2208,11216,40.67778553,-73.95243202,0,0,6,1,2,3,0,2,1,365,24,54,84,359,1,2410,2410,100,10,8,10,10,8,10,1,170
3876548,2191,10014,40.72768757,-74.00496766,2,0,6,1,4,4,0,1,7,11,0,10,10,95,0,,,,,,,,,,1,600
4275245,2298,10035,40.7979742,-73.93839715,0,1,3,1,1,1,0,1,1,1125,30,60,90,365,4,2476,2496,80,9,8,9,9,7,9,2,69
2959046,2305,10019,40.76397501,-73.9888632,0,0,5,1,2,4,0,3,2,1125,24,54,73,320,0,,,,,,,,,,6,250
2665701,2057,11205,40.69716699,-73.96917098,0,1,2,1,1,1,0,2,3,29,21,42,70,339,34,2285,2543,99,10,10,10,10,9,10,1,89
920930,1860,11221,40.6886308,-73.94294406,0,0,4,1,1,2,0,7,4,365,0,0,0,0,25,2054,2504,82,9,8,9,9,7,8,1,125
68974,1042,10002,40.71943094,-73.99626741,2,0,8,1,3,3,0,6,3,30,20,50,73,342,73,1158,2540,94,10,10,9,10,9,9,1,575
1124783,1921,10009,40.73271005,-73.9738863,0,2,2,1,1,1,0,1,2,1125,30,60,90,365,16,2053,2526,76,8,7,8,8,9,8,2,47
3083642,2259,11207,40.68480336,-73.91126305,0,1,2,1,1,1,0,1,1,1125,0,2,32,307,28,2347,2504,81,9,8,9,9,8,9,1,42
1586641,2065,11225,40.66252967,-73.95890312,0,1,5,2,1,2,0,2,2,1125,28,58,88,363,20,2086,2483,93,9,9,10,10,9,9,3,82
3673468,2394,10003,40.72341478,-73.98977945,0,0,4,1,1,2,0,1,1,1125,15,39,48,120,12,2407,2540,90,9,10,10,10,9,9,1,180
986540,1896,11225,40.65973265,-73.96032927,0,0,4,,1,1,0,2,1,1125,7,7,7,238,45,1904,2485,90,10,10,10,10,8,10,1,80
3411378,2113,10033,40.85251267,-73.9412205,0,0,2,1,2,1,0,1,3,5,6,6,6,168,4,2394,2524,100,10,9,10,10,9,10,1,70
4325964,1776,11237,40.70226646,-73.9142299,0,2,1,1,1,1,0,1,1,30,23,23,23,23,4,2481,2529,80,10,9,9,8,7,9,6,28
3614440,1912,11213,40.66686423,-73.94054233,0,2,1,1,1,1,1,1,1,2,30,60,90,365,0,,,,,,,,,,2,55
2100708,1944,11216,40.69080481,-73.94841746,0,1,2,1,1,1,0,1,1,1125,18,48,78,353,0,,,,,,,,,,1,70
796393,1778,10003,40.73152344,-73.99103287,0,0,4,1,1,2,0,2,5,31,4,4,4,130,16,1827,2478,88,9,8,9,9,10,9,2,200
4325973,2471,10032,40.8349406,-73.94626416,0,1,2,1,1,1,0,1,1,1125,24,54,84,359,2,2497,2511,100,10,10,10,10,10,10,1,70
1183257,1965,10014,40.73900549,-74.00769333,0,0,1,1,0,1,0,1,4,1125,0,0,0,94,2,2453,2479,90,9,10,9,10,10,9,1,230
4732382,1615,10031,40.82631864,-73.9515905,0,0,3,1,0,2,0,1,3,10,29,59,89,364,0,,,,,,,,,,1,131
3018285,732,10011,40.7372248,-74.00043242,0,0,2,1,1,1,0,1,1,1125,14,44,58,333,4,2338,2470,100,10,9,9,10,10,10,1,190
1773108,2107,11222,40.73192385,-73.96016171,2,0,16,1,0,1,0,1,1,90,30,60,90,365,0,,,,,,,,,,1,750
4840374,2182,10031,40.82438939,-73.95115965,0,1,1,2,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,2,70
921188,1405,10003,40.73054883,-73.98212789,0,1,1,1,1,1,0,1,1,1125,27,57,87,362,7,1911,2421,93,10,9,10,10,10,9,1,99
4853365,1154,11216,40.6775992,-73.94917652,0,0,4,2,2,2,0,3,1,1125,14,14,14,14,0,,,,,,,,,,1,200
993785,1899,10033,40.84866587,-73.94068303,0,0,2,1,1,1,0,2,4,29,16,30,60,335,7,1973,2495,100,10,9,10,10,10,10,1,120
4847666,2412,11237,40.69363118,-73.90752541,0,1,1,1,1,1,0,1,1,1125,15,15,15,15,0,,,,,,,,,,1,50
1058606,1590,11233,40.68554282,-73.93424966,0,0,2,1,1,1,0,1,7,21,16,46,76,351,7,1934,2401,90,9,9,10,9,8,9,1,88
3441257,2323,10036,40.76330886,-73.99187484,0,0,2,1,0,1,0,1,5,1125,29,59,89,364,10,2447,2542,94,9,9,9,9,10,9,6,189
2100887,2170,10012,40.72183805,-73.99730508,0,0,3,1,2,2,0,0,2,30,30,60,90,365,5,2325,2533,92,10,9,10,9,10,9,1,415
80953,1166,11205,40.68955048,-73.97318134,0,0,2,1,1,1,0,1,5,30,0,0,0,153,9,1207,2368,97,10,10,9,10,10,9,1,150
2959168,1748,10026,40.8016718,-73.95576762,0,1,1,1,1,1,0,1,3,100,30,60,90,365,1,2480,2480,100,10,8,8,10,10,10,1,93
4317023,1392,11207,40.68983809,-73.90937752,4,2,16,2.5,1,14,0,1,1,1125,29,59,89,364,0,,,,,,,,,,28,28
1716535,2094,11222,40.72316403,-73.93899908,0,1,2,1,1,1,0,1,3,22,29,59,89,364,0,,,,,,,,,,1,75
3286862,2322,10037,40.81283685,-73.94071582,0,0,2,1,1,1,0,2,1,1125,0,0,0,180,1,2429,2429,100,10,8,10,10,8,8,2,98
3292224,2352,10014,40.73074812,-74.011228,0,0,6,1.5,3,3,0,1,1,1125,30,60,90,365,6,2410,2528,90,9,10,10,10,9,9,1,625
1189721,1127,10031,40.82532794,-73.94698714,0,0,6,1,3,3,0,6,2,28,30,60,90,365,15,2064,2535,83,9,9,9,8,8,8,4,299
1117958,1944,11222,40.72497028,-73.94882327,0,0,4,1,1,2,0,2,1,14,7,20,44,309,14,2411,2533,94,10,9,10,10,10,9,1,135
4263687,2468,10014,40.73587349,-74.00693857,0,1,2,1,1,1,0,1,1,1125,1,31,61,336,1,2533,2533,80,8,8,8,4,10,10,1,109
927606,1833,11205,40.68888814,-73.95363562,0,0,8,1,3,5,0,5,3,1125,19,49,79,338,41,1916,2541,88,9,8,10,10,8,9,1,179
4394801,2030,10012,40.72194194,-73.99933075,0,0,2,2,1,1,0,1,3,1125,17,47,77,352,0,,,,,,,,,,2,500
